service_date,route_short,station_name,gated_entries
2021-07-18,Orange,Community College,661.0
2021-07-18,Orange,Downtown Crossing,2077.11
2021-07-18,Orange,Forest Hills,1089.0
2021-07-18,Orange,Green Street,271.0
2021-07-18,Orange,Haymarket,1592.73
2021-07-18,Orange,Jackson Square,2080.0
2021-07-18,Orange,Malden Center,1191.0
2021-07-18,Orange,Massachusetts Avenue,1079.0
2021-07-18,Orange,North Station,2230.14
2021-07-18,Orange,Oak Grove,675.0
2021-07-18,Orange,Roxbury Crossing,846.0
2021-07-18,Orange,Ruggles,1191.0
2021-07-18,Orange,State Street,1976.4
2021-07-18,Orange,Stony Brook,277.0
2021-07-18,Orange,Sullivan Square,1743.0
2021-07-18,Orange,Tufts Medical Center,1049.0
2021-07-18,Orange,Wellington,1045.0
2021-07-18,Red,Alewife,1519.0
2021-07-18,Red,Andrew,1382.0
2021-07-18,Red,Ashmont,1613.0
2021-07-18,Red,Braintree,658.0
2021-07-18,Red,Broadway,1256.0
2021-07-18,Red,Central,3460.0
2021-07-18,Red,Charles/MGH,1783.0
2021-07-18,Red,Davis,2028.0
2021-07-18,Red,Downtown Crossing,2161.89
2021-07-18,Red,Fields Corner,1244.0
2021-07-18,Red,Harvard,3937.0
2021-07-18,Red,JFK/UMass,1049.0
2021-07-18,Red,Kendall/MIT,1754.0
2021-07-18,Red,North Quincy,816.0
2021-07-18,Red,Park Street,1434.72
2021-07-18,Red,Porter,1648.0
2021-07-18,Red,Quincy Adams,462.0
2021-07-18,Red,Quincy Center,1262.0
2021-07-18,Red,Savin Hill,475.0
2021-07-18,Red,Shawmut,455.0
2021-07-18,Red,South Station,2815.4
2021-07-18,Red,Wollaston,684.0
2021-07-19,Blue,Airport,4370.0
2021-07-19,Blue,Aquarium,2762.0
2021-07-19,Blue,Beachmont,1729.0
2021-07-19,Blue,Bowdoin,1172.0
2021-07-19,Blue,Government Center,252.4
2021-07-19,Blue,Maverick,5984.0
2021-07-19,Blue,Orient Heights,2242.0
2021-07-19,Blue,Revere Beach,1795.0
2021-07-19,Blue,State Street,472.3
2021-07-19,Blue,Suffolk Downs,239.0
2021-07-19,Blue,Wonderland,2999.0
2021-07-19,Blue,Wood Island,1016.0
2021-07-19,Green,Arlington,2093.0
2021-07-19,Green,Boylston,1795.0
2021-07-19,Green,Copley,4371.0
2021-07-19,Green,Government Center,2271.6
2021-07-19,Green,Haymarket,2454.41
2021-07-19,Green,Hynes Convention Center,2568.0
2021-07-19,Green,Kenmore,2510.0
2021-07-19,Green,North Station,2007.02
2021-07-19,Green,Park Street,3019.48
2021-07-19,Green,Prudential,981.0
2021-07-19,Green,Riverside,434.0
2021-07-19,Green,Symphony,584.0
2021-07-19,Orange,Assembly,1333.0
2021-07-19,Orange,Back Bay,4333.0
2021-07-19,Orange,Chinatown,1997.0
2021-07-19,Orange,Community College,1090.0
2021-07-19,Orange,Downtown Crossing,3894.52
2021-07-19,Orange,Forest Hills,4854.0
2021-07-19,Orange,Green Street,879.0
2021-07-19,Orange,Haymarket,2554.59
2021-07-19,Orange,Jackson Square,2244.0
2021-07-19,Orange,Malden Center,3893.0
2021-07-19,Orange,Massachusetts Avenue,2229.0
2021-07-19,Orange,North Station,3895.98
2021-07-19,Orange,Oak Grove,1794.0
2021-07-19,Orange,Roxbury Crossing,1632.0
2021-07-19,Orange,Ruggles,2859.0
2021-07-19,Orange,State Street,4250.7
2021-07-19,Orange,Stony Brook,1083.0
2021-07-19,Orange,Sullivan Square,3848.0
2021-07-19,Orange,Tufts Medical Center,2548.0
2021-07-19,Orange,Wellington,2205.0
2021-07-19,Red,Alewife,3398.0
2021-07-19,Red,Andrew,2982.0
2021-07-19,Red,Ashmont,3790.0
2021-07-19,Red,Braintree,1545.0
2021-07-19,Red,Broadway,2400.0
2021-07-19,Red,Central,5740.0
2021-07-19,Red,Charles/MGH,5589.0
2021-07-19,Red,Davis,3777.0
2021-07-19,Red,Downtown Crossing,4053.48
2021-07-19,Red,Fields Corner,2317.0
2021-07-19,Red,Harvard,5929.0
2021-07-19,Red,JFK/UMass,2020.0
2021-07-19,Red,Kendall/MIT,4330.0
2021-07-19,Red,North Quincy,1774.0
2021-07-19,Red,Park Street,2186.52
2021-07-19,Red,Porter,2647.0
2021-07-19,Red,Quincy Adams,1161.0
2021-07-19,Red,Quincy Center,2791.0
2021-07-19,Red,Savin Hill,869.0
2021-07-19,Red,Shawmut,957.0
2021-07-19,Red,South Station,4472.3
2021-07-19,Red,Wollaston,1424.0
2021-07-20,Blue,Airport,4501.0
2021-07-20,Blue,Aquarium,3144.0
2021-07-20,Blue,Beachmont,1998.0
2021-07-20,Blue,Bowdoin,1223.0
2021-07-20,Blue,Government Center,289.0
2021-07-20,Blue,Maverick,6515.0
2021-07-20,Blue,Orient Heights,2445.0
2021-07-20,Blue,Revere Beach,2140.0
2021-07-20,Blue,State Street,519.9
2021-07-20,Blue,Suffolk Downs,249.0
2021-07-20,Blue,Wonderland,3306.0
2021-07-20,Blue,Wood Island,1164.0
2021-07-20,Green,Arlington,2217.0
2021-07-20,Green,Boylston,1967.0
2021-07-20,Green,Copley,4773.0
2021-07-20,Green,Government Center,2601.0
2021-07-20,Green,Haymarket,2731.26
2021-07-20,Green,Hynes Convention Center,2785.0
2021-07-20,Green,Kenmore,2785.0
2021-07-20,Green,North Station,2163.42
2021-07-20,Green,Park Street,3303.68
2021-07-20,Green,Prudential,1160.0
2021-07-20,Green,Riverside,503.0
2021-07-20,Green,Symphony,676.0
2021-07-20,Orange,Assembly,1576.0
2021-07-20,Orange,Back Bay,5049.0
2021-07-20,Orange,Chinatown,2235.0
2021-07-20,Orange,Community College,1155.0
2021-07-20,Orange,Downtown Crossing,4414.9
2021-07-20,Orange,Forest Hills,5624.0
2021-07-20,Orange,Green Street,1113.0
2021-07-20,Orange,Haymarket,2842.74
2021-07-20,Orange,Jackson Square,2476.0
2021-07-20,Orange,Malden Center,4243.0
2021-07-20,Orange,Massachusetts Avenue,2706.0
2021-07-20,Orange,North Station,4199.58
2021-07-20,Orange,Oak Grove,2046.0
2021-07-20,Orange,Roxbury Crossing,2076.0
2021-07-20,Orange,Ruggles,2975.0
2021-07-20,Orange,State Street,4679.1
2021-07-20,Orange,Stony Brook,1313.0
2021-07-20,Orange,Sullivan Square,4287.0
2021-07-20,Orange,Tufts Medical Center,2779.0
2021-07-20,Orange,Wellington,2417.0
2021-07-20,Red,Alewife,3768.0
2021-07-20,Red,Andrew,3107.0
2021-07-20,Red,Ashmont,4065.0
2021-07-20,Red,Braintree,1618.0
2021-07-20,Red,Broadway,2717.0
2021-07-20,Red,Central,6604.0
2021-07-20,Red,Charles/MGH,6002.0
2021-07-20,Red,Davis,4185.0
2021-07-20,Red,Downtown Crossing,4595.1
2021-07-20,Red,Fields Corner,2522.0
2021-07-20,Red,Harvard,6386.0
2021-07-20,Red,JFK/UMass,2440.0
2021-07-20,Red,Kendall/MIT,4554.0
2021-07-20,Red,North Quincy,1951.0
2021-07-20,Red,Park Street,2392.32
2021-07-20,Red,Porter,2920.0
2021-07-20,Red,Quincy Adams,1273.0
2021-07-20,Red,Quincy Center,3131.0
2021-07-20,Red,Savin Hill,1116.0
2021-07-20,Red,Shawmut,1065.0
2021-07-20,Red,South Station,5184.2
2021-07-20,Red,Wollaston,1622.0
2021-07-21,Blue,Airport,4531.0
2021-07-21,Blue,Aquarium,3035.0
2021-07-21,Blue,Beachmont,2006.0
2021-07-21,Blue,Bowdoin,1224.0
2021-07-21,Blue,Government Center,283.8
2021-07-21,Blue,Maverick,6335.0
2021-07-21,Blue,Orient Heights,2464.0
2021-07-21,Blue,Revere Beach,2019.0
2021-07-21,Blue,State Street,504.3
2021-07-21,Blue,Suffolk Downs,319.0
2021-07-21,Blue,Wonderland,3319.0
2021-07-21,Blue,Wood Island,1123.0
2021-07-21,Green,Arlington,2220.0
2021-07-21,Green,Boylston,2039.0
2021-07-21,Green,Copley,4686.0
2021-07-21,Green,Government Center,2554.2
2021-07-21,Green,Haymarket,2637.18
2021-07-21,Green,Hynes Convention Center,2851.0
2021-07-21,Green,Kenmore,2715.0
2021-07-21,Green,North Station,2232.1
2021-07-21,Green,Park Street,3249.74
2021-07-21,Green,Prudential,1210.0
2021-07-21,Green,Riverside,464.0
2021-07-21,Green,Symphony,631.0
2021-07-21,Orange,Assembly,1508.0
2021-07-21,Orange,Back Bay,4895.0
2021-07-21,Orange,Chinatown,2086.0
2021-07-21,Orange,Community College,1160.0
2021-07-21,Orange,Downtown Crossing,4129.72
2021-07-21,Orange,Forest Hills,5372.0
2021-07-21,Orange,Green Street,1117.0
2021-07-21,Orange,Haymarket,2744.82
2021-07-21,Orange,Jackson Square,2464.0
2021-07-21,Orange,Malden Center,4063.0
2021-07-21,Orange,Massachusetts Avenue,2587.0
2021-07-21,Orange,North Station,4332.9
2021-07-21,Orange,Oak Grove,1957.0
2021-07-21,Orange,Roxbury Crossing,1819.0
2021-07-21,Orange,Ruggles,3045.0
2021-07-21,Orange,State Street,4538.7
2021-07-21,Orange,Stony Brook,1326.0
2021-07-21,Orange,Sullivan Square,4157.0
2021-07-21,Orange,Tufts Medical Center,2800.0
2021-07-21,Orange,Wellington,2278.0
2021-07-21,Red,Alewife,3717.0
2021-07-21,Red,Andrew,3108.0
2021-07-21,Red,Ashmont,3920.0
2021-07-21,Red,Braintree,1600.0
2021-07-21,Red,Broadway,2752.0
2021-07-21,Red,Central,6439.0
2021-07-21,Red,Charles/MGH,5950.0
2021-07-21,Red,Davis,4303.0
2021-07-21,Red,Downtown Crossing,4298.28
2021-07-21,Red,Fields Corner,2389.0
2021-07-21,Red,Harvard,6242.0
2021-07-21,Red,JFK/UMass,2242.0
2021-07-21,Red,Kendall/MIT,4603.0
2021-07-21,Red,North Quincy,1884.0
2021-07-21,Red,Park Street,2353.26
2021-07-21,Red,Porter,3037.0
2021-07-21,Red,Quincy Adams,1260.0
2021-07-21,Red,Quincy Center,3040.0
2021-07-21,Red,Savin Hill,1072.0
2021-07-21,Red,Shawmut,1053.0
2021-07-21,Red,South Station,5054.0
2021-07-21,Red,Wollaston,1551.0
2021-07-22,Blue,Airport,4814.0
2021-07-22,Blue,Aquarium,3538.0
2021-07-22,Blue,Beachmont,1982.0
2021-07-22,Blue,Bowdoin,1253.0
2021-07-22,Blue,Government Center,354.8
2021-07-22,Blue,Maverick,7151.0
2021-07-22,Blue,Orient Heights,2622.0
2021-07-22,Blue,Revere Beach,2196.0
2021-07-22,Blue,State Street,539.2
2021-07-22,Blue,Suffolk Downs,313.0
2021-07-22,Blue,Wonderland,3558.0
2021-07-22,Blue,Wood Island,1172.0
2021-07-22,Green,Arlington,2809.0
2021-07-22,Green,Boylston,2489.0
2021-07-22,Green,Copley,5596.0
2021-07-22,Green,Government Center,3193.2
2021-07-22,Green,Haymarket,2826.81
2021-07-22,Green,Hynes Convention Center,3427.0
2021-07-22,Green,Kenmore,6755.0
2021-07-22,Green,North Station,2555.44
2021-07-22,Green,Park Street,3954.44
2021-07-22,Green,Prudential,1312.0
2021-07-22,Green,Riverside,915.0
2021-07-22,Green,Symphony,766.0
2021-07-22,Orange,Assembly,1756.0
2021-07-22,Orange,Back Bay,5234.0
2021-07-22,Orange,Chinatown,2337.0
2021-07-22,Orange,Community College,1303.0
2021-07-22,Orange,Downtown Crossing,4307.1
2021-07-22,Orange,Forest Hills,5800.0
2021-07-22,Orange,Green Street,1128.0
2021-07-22,Orange,Haymarket,2942.19
2021-07-22,Orange,Jackson Square,2656.0
2021-07-22,Orange,Malden Center,4505.0
2021-07-22,Orange,Massachusetts Avenue,2815.0
2021-07-22,Orange,North Station,4960.5599999999995
2021-07-22,Orange,Oak Grove,2339.0
2021-07-22,Orange,Roxbury Crossing,1895.0
2021-07-22,Orange,Ruggles,3266.0
2021-07-22,Orange,State Street,4852.8
2021-07-22,Orange,Stony Brook,1448.0
2021-07-22,Orange,Sullivan Square,4551.0
2021-07-22,Orange,Tufts Medical Center,2882.0
2021-07-22,Orange,Wellington,2598.0
2021-07-22,Red,Alewife,4221.0
2021-07-22,Red,Andrew,3323.0
2021-07-22,Red,Ashmont,4084.0
2021-07-22,Red,Braintree,1956.0
2021-07-22,Red,Broadway,2958.0
2021-07-22,Red,Central,6879.0
2021-07-22,Red,Charles/MGH,6225.0
2021-07-22,Red,Davis,4748.0
2021-07-22,Red,Downtown Crossing,4482.9
2021-07-22,Red,Fields Corner,2505.0
2021-07-22,Red,Harvard,7106.0
2021-07-22,Red,JFK/UMass,2492.0
2021-07-22,Red,Kendall/MIT,5033.0
2021-07-22,Red,North Quincy,2047.0
2021-07-22,Red,Park Street,2863.56
2021-07-22,Red,Porter,3278.0
2021-07-22,Red,Quincy Adams,1556.0
2021-07-22,Red,Quincy Center,3397.0
2021-07-22,Red,Savin Hill,1178.0
2021-07-22,Red,Shawmut,1079.0
2021-07-22,Red,South Station,5588.1
2021-07-22,Red,Wollaston,1676.0
2021-07-23,Blue,Airport,4923.0
2021-07-23,Blue,Aquarium,3832.0
2021-07-23,Blue,Beachmont,2056.0
2021-07-23,Blue,Bowdoin,1264.0
2021-07-23,Blue,Government Center,365.1
2021-07-23,Blue,Maverick,7272.0
2021-07-23,Blue,Orient Heights,2622.0
2021-07-23,Blue,Revere Beach,2095.0
2021-07-23,Blue,State Street,519.3
2021-07-23,Blue,Suffolk Downs,315.0
2021-07-23,Blue,Wonderland,3490.0
2021-07-23,Blue,Wood Island,1173.0
2021-07-23,Green,Arlington,2777.0
2021-07-23,Green,Boylston,2649.0
2021-07-23,Green,Copley,5952.0
2021-07-23,Green,Government Center,3285.9
2021-07-23,Green,Haymarket,3553.97
2021-07-23,Green,Hynes Convention Center,3698.0
2021-07-23,Green,Kenmore,6237.0
2021-07-23,Green,North Station,2594.88
2021-07-23,Green,Park Street,3888.32
2021-07-23,Green,Prudential,1404.0
2021-07-23,Green,Riverside,907.0
2021-07-23,Green,Symphony,718.0
2021-07-23,Orange,Assembly,1957.0
2021-07-23,Orange,Back Bay,5177.0
2021-07-23,Orange,Chinatown,2288.0
2021-07-23,Orange,Community College,1187.0
2021-07-23,Orange,Downtown Crossing,4308.57
2021-07-23,Orange,Forest Hills,5371.0
2021-07-23,Orange,Green Street,1155.0
2021-07-23,Orange,Haymarket,3699.03
2021-07-23,Orange,Jackson Square,2681.0
2021-07-23,Orange,Malden Center,4090.0
2021-07-23,Orange,Massachusetts Avenue,2786.0
2021-07-23,Orange,North Station,5037.12
2021-07-23,Orange,Oak Grove,2022.0
2021-07-23,Orange,Roxbury Crossing,2043.0
2021-07-23,Orange,Ruggles,3121.0
2021-07-23,Orange,State Street,4673.7
2021-07-23,Orange,Stony Brook,1468.0
2021-07-23,Orange,Sullivan Square,4476.0
2021-07-23,Orange,Tufts Medical Center,2769.0
2021-07-23,Orange,Wellington,2695.0
2021-07-23,Red,Alewife,4265.0
2021-07-23,Red,Andrew,3187.0
2021-07-23,Red,Ashmont,4056.0
2021-07-23,Red,Braintree,2035.0
2021-07-23,Red,Broadway,2864.0
2021-07-23,Red,Central,7098.0
2021-07-23,Red,Charles/MGH,5834.0
2021-07-23,Red,Davis,4960.0
2021-07-23,Red,Downtown Crossing,4484.43
2021-07-23,Red,Fields Corner,2655.0
2021-07-23,Red,Harvard,7351.0
2021-07-23,Red,JFK/UMass,2364.0
2021-07-23,Red,Kendall/MIT,4630.0
2021-07-23,Red,North Quincy,1928.0
2021-07-23,Red,Park Street,2815.68
2021-07-23,Red,Porter,3340.0
2021-07-23,Red,Quincy Adams,1555.0
2021-07-23,Red,Quincy Center,3246.0
2021-07-23,Red,Savin Hill,1118.0
2021-07-23,Red,Shawmut,1005.0
2021-07-23,Red,South Station,5404.0
2021-07-23,Red,Wollaston,1692.0
2021-07-24,Blue,Airport,4047.0
2021-07-24,Blue,Aquarium,4023.0
2021-07-24,Blue,Beachmont,1477.0
2021-07-24,Blue,Bowdoin,653.0
2021-07-24,Blue,Government Center,341.4
2021-07-24,Blue,Maverick,6165.0
2021-07-24,Blue,Orient Heights,1952.0
2021-07-24,Blue,Revere Beach,1901.0
2021-07-24,Blue,State Street,393.0
2021-07-24,Blue,Suffolk Downs,290.0
2021-07-24,Blue,Wonderland,2767.0
2021-07-24,Blue,Wood Island,858.0
2021-07-24,Green,Arlington,2355.0
2021-07-24,Green,Boylston,2416.0
2021-07-24,Green,Copley,5931.0
2021-07-24,Green,Government Center,3072.6
2021-07-24,Green,Haymarket,3463.32
2021-07-24,Green,Hynes Convention Center,3600.0
2021-07-24,Green,Kenmore,6835.0
2021-07-24,Green,North Station,2027.08
2021-07-24,Green,Park Street,3811.18
2021-07-24,Green,Prudential,1531.0
2021-07-24,Green,Riverside,45.0
2021-07-24,Green,Symphony,706.0
2021-07-24,Orange,Assembly,2136.0
2021-07-24,Orange,Back Bay,4242.0
2021-07-24,Orange,Chinatown,1962.0
2021-07-24,Orange,Community College,1009.0
2021-07-24,Orange,Downtown Crossing,3428.04
2021-07-24,Orange,Forest Hills,3677.0
2021-07-24,Orange,Green Street,870.0
2021-07-24,Orange,Haymarket,3604.68
2021-07-24,Orange,Jackson Square,1771.0
2021-07-24,Orange,Malden Center,3193.0
2021-07-24,Orange,Massachusetts Avenue,2141.0
2021-07-24,Orange,North Station,3934.92
2021-07-24,Orange,Oak Grove,1491.0
2021-07-24,Orange,Roxbury Crossing,1519.0
2021-07-24,Orange,Ruggles,1803.0
2021-07-24,Orange,State Street,3537.0
2021-07-24,Orange,Stony Brook,1042.0
2021-07-24,Orange,Sullivan Square,3286.0
2021-07-24,Orange,Tufts Medical Center,1634.0
2021-07-24,Orange,Wellington,2058.0
2021-07-24,Red,Alewife,3148.0
2021-07-24,Red,Andrew,2350.0
2021-07-24,Red,Ashmont,2601.0
2021-07-24,Red,Braintree,1377.0
2021-07-24,Red,Broadway,2223.0
2021-07-24,Red,Central,6117.0
2021-07-24,Red,Charles/MGH,3199.0
2021-07-24,Red,Davis,3973.0
2021-07-24,Red,Downtown Crossing,3567.96
2021-07-24,Red,Fields Corner,1922.0
2021-07-24,Red,Harvard,7121.0
2021-07-24,Red,JFK/UMass,1932.0
2021-07-24,Red,Kendall/MIT,2845.0
2021-07-24,Red,North Quincy,1364.0
2021-07-24,Red,Park Street,2759.82
2021-07-24,Red,Porter,2869.0
2021-07-24,Red,Quincy Adams,1027.0
2021-07-24,Red,Quincy Center,2163.0
2021-07-24,Red,Savin Hill,850.0
2021-07-24,Red,Shawmut,650.0
2021-07-24,Red,South Station,3987.9
2021-07-24,Red,Wollaston,1089.0
2021-07-25,Blue,Airport,3266.0
2021-07-25,Blue,Aquarium,2309.0
2021-07-25,Blue,Beachmont,1090.0
2021-07-25,Blue,Bowdoin,401.0
2021-07-25,Blue,Government Center,183.5
2021-07-25,Blue,Maverick,3803.0
2021-07-25,Blue,Orient Heights,1248.0
2021-07-25,Blue,Revere Beach,1127.0
2021-07-25,Blue,State Street,229.9
2021-07-25,Blue,Suffolk Downs,184.0
2021-07-25,Blue,Wonderland,1806.0
2021-07-25,Blue,Wood Island,597.0
2021-07-25,Green,Arlington,1606.0
2021-07-25,Green,Boylston,1656.0
2021-07-25,Green,Copley,3882.0
2021-07-25,Green,Government Center,1651.5
2021-07-25,Green,Haymarket,1781.6399999999999
2021-07-25,Green,Hynes Convention Center,2444.0
2021-07-25,Green,Kenmore,3791.0
2021-07-25,Green,North Station,1416.1
2021-07-25,Green,Park Street,2223.14
2021-07-25,Green,Prudential,1222.0
2021-07-25,Green,Riverside,14.0
2021-07-25,Green,Symphony,489.0
2021-07-25,Orange,Assembly,1203.0
2021-07-25,Orange,Back Bay,2766.0
2021-07-25,Orange,Chinatown,1449.0
2021-07-25,Orange,Community College,710.0
2021-07-25,Orange,Downtown Crossing,2111.41
2021-07-25,Orange,Forest Hills,2144.0
2021-07-25,Orange,Green Street,454.0
2021-07-25,Orange,Haymarket,1854.36
2021-07-25,Orange,Jackson Square,1239.0
2021-07-25,Orange,Malden Center,1911.0
2021-07-25,Orange,Massachusetts Avenue,1305.0
2021-07-25,Orange,North Station,2748.9
2021-07-25,Orange,Oak Grove,902.0
2021-07-25,Orange,Roxbury Crossing,914.0
2021-07-25,Orange,Ruggles,1248.0
2021-07-25,Orange,State Street,2069.1
2021-07-25,Orange,Stony Brook,629.0
2021-07-25,Orange,Sullivan Square,2016.0
2021-07-25,Orange,Tufts Medical Center,1056.0
2021-07-25,Orange,Wellington,1163.0
2021-07-25,Red,Alewife,1863.0
2021-07-25,Red,Andrew,1441.0
2021-07-25,Red,Ashmont,1646.0
2021-07-25,Red,Braintree,979.0
2021-07-25,Red,Broadway,1380.0
2021-07-25,Red,Central,3567.0
2021-07-25,Red,Charles/MGH,1840.0
2021-07-25,Red,Davis,2250.0
2021-07-25,Red,Downtown Crossing,2197.59
2021-07-25,Red,Fields Corner,1291.0
2021-07-25,Red,Harvard,4179.0
2021-07-25,Red,JFK/UMass,1091.0
2021-07-25,Red,Kendall/MIT,1679.0
2021-07-25,Red,North Quincy,888.0
2021-07-25,Red,Park Street,1609.86
2021-07-25,Red,Porter,1825.0
2021-07-25,Red,Quincy Adams,611.0
2021-07-25,Red,Quincy Center,1315.0
2021-07-25,Red,Savin Hill,461.0
2021-07-25,Red,Shawmut,434.0
2021-07-25,Red,South Station,3121.3
2021-07-25,Red,Wollaston,665.0
2021-07-26,Blue,Airport,4531.0
2021-07-26,Blue,Aquarium,3147.0
2021-07-26,Blue,Beachmont,1823.0
2021-07-26,Blue,Bowdoin,1260.0
2021-07-26,Blue,Government Center,301.8
2021-07-26,Blue,Maverick,6138.0
2021-07-26,Blue,Orient Heights,2514.0
2021-07-26,Blue,Revere Beach,2083.0
2021-07-26,Blue,State Street,472.5
2021-07-26,Blue,Suffolk Downs,240.0
2021-07-26,Blue,Wonderland,3331.0
2021-07-26,Blue,Wood Island,1094.0
2021-07-26,Green,Arlington,2349.0
2021-07-26,Green,Boylston,2131.0
2021-07-26,Green,Copley,4635.0
2021-07-26,Green,Government Center,2716.2
2021-07-26,Green,Haymarket,2631.3
2021-07-26,Green,Hynes Convention Center,2847.0
2021-07-26,Green,Kenmore,4969.0
2021-07-26,Green,North Station,2218.84
2021-07-26,Green,Park Street,3280.48
2021-07-26,Green,Prudential,1257.0
2021-07-26,Green,Riverside,931.0
2021-07-26,Green,Symphony,607.0
2021-07-26,Orange,Assembly,1555.0
2021-07-26,Orange,Back Bay,4674.0
2021-07-26,Orange,Chinatown,1703.0
2021-07-26,Orange,Community College,1088.0
2021-07-26,Orange,Downtown Crossing,3914.12
2021-07-26,Orange,Forest Hills,5071.0
2021-07-26,Orange,Green Street,955.0
2021-07-26,Orange,Haymarket,2738.7
2021-07-26,Orange,Jackson Square,2292.0
2021-07-26,Orange,Malden Center,4006.0
2021-07-26,Orange,Massachusetts Avenue,2554.0
2021-07-26,Orange,North Station,4307.16
2021-07-26,Orange,Oak Grove,2009.0
2021-07-26,Orange,Roxbury Crossing,1766.0
2021-07-26,Orange,Ruggles,2738.0
2021-07-26,Orange,State Street,4252.5
2021-07-26,Orange,Stony Brook,1158.0
2021-07-26,Orange,Sullivan Square,4128.0
2021-07-26,Orange,Tufts Medical Center,2867.0
2021-07-26,Orange,Wellington,2364.0
2021-07-26,Red,Alewife,3628.0
2021-07-26,Red,Andrew,2919.0
2021-07-26,Red,Ashmont,3846.0
2021-07-26,Red,Braintree,1849.0
2021-07-26,Red,Broadway,2412.0
2021-07-26,Red,Central,5416.0
2021-07-26,Red,Charles/MGH,5785.0
2021-07-26,Red,Davis,3712.0
2021-07-26,Red,Downtown Crossing,4073.88
2021-07-26,Red,Fields Corner,2382.0
2021-07-26,Red,Harvard,5795.0
2021-07-26,Red,JFK/UMass,2306.0
2021-07-26,Red,Kendall/MIT,4471.0
2021-07-26,Red,North Quincy,1855.0
2021-07-26,Red,Park Street,2375.52
2021-07-26,Red,Porter,2583.0
2021-07-26,Red,Quincy Adams,1324.0
2021-07-26,Red,Quincy Center,2883.0
2021-07-26,Red,Savin Hill,960.0
2021-07-26,Red,Shawmut,1014.0
2021-07-26,Red,South Station,5016.9
2021-07-26,Red,Wollaston,1527.0
2021-07-27,Blue,Airport,4592.0
2021-07-27,Blue,Aquarium,3208.0
2021-07-27,Blue,Beachmont,1963.0
2021-07-27,Blue,Bowdoin,1256.0
2021-07-27,Blue,Government Center,314.0
2021-07-27,Blue,Maverick,6444.0
2021-07-27,Blue,Orient Heights,2472.0
2021-07-27,Blue,Revere Beach,2078.0
2021-07-27,Blue,State Street,504.2
2021-07-27,Blue,Suffolk Downs,228.0
2021-07-27,Blue,Wonderland,3454.0
2021-07-27,Blue,Wood Island,1190.0
2021-07-27,Green,Arlington,2456.0
2021-07-27,Green,Boylston,2235.0
2021-07-27,Green,Copley,5127.0
2021-07-27,Green,Government Center,2826.0
2021-07-27,Green,Haymarket,2691.57
2021-07-27,Green,Hynes Convention Center,3035.0
2021-07-27,Green,Kenmore,5112.0
2021-07-27,Green,North Station,2368.78
2021-07-27,Green,Park Street,3550.7599999999998
2021-07-27,Green,Prudential,1252.0
2021-07-27,Green,Riverside,948.0
2021-07-27,Green,Symphony,649.0
2021-07-27,Orange,Assembly,1475.0
2021-07-27,Orange,Back Bay,5147.0
2021-07-27,Orange,Chinatown,2236.0
2021-07-27,Orange,Community College,1068.0
2021-07-27,Orange,Downtown Crossing,4218.9
2021-07-27,Orange,Forest Hills,5490.0
2021-07-27,Orange,Green Street,1112.0
2021-07-27,Orange,Haymarket,2801.43
2021-07-27,Orange,Jackson Square,2539.0
2021-07-27,Orange,Malden Center,4262.0
2021-07-27,Orange,Massachusetts Avenue,2589.0
2021-07-27,Orange,North Station,4598.22
2021-07-27,Orange,Oak Grove,2058.0
2021-07-27,Orange,Roxbury Crossing,1913.0
2021-07-27,Orange,Ruggles,3133.0
2021-07-27,Orange,State Street,4537.8
2021-07-27,Orange,Stony Brook,1333.0
2021-07-27,Orange,Sullivan Square,4282.0
2021-07-27,Orange,Tufts Medical Center,2823.0
2021-07-27,Orange,Wellington,2496.0
2021-07-27,Red,Alewife,3956.0
2021-07-27,Red,Andrew,3116.0
2021-07-27,Red,Ashmont,3343.0
2021-07-27,Red,Braintree,1943.0
2021-07-27,Red,Broadway,2722.0
2021-07-27,Red,Central,6149.0
2021-07-27,Red,Charles/MGH,5948.0
2021-07-27,Red,Davis,4052.0
2021-07-27,Red,Downtown Crossing,4391.1
2021-07-27,Red,Fields Corner,2445.0
